timestamp_utc,yield_pct,source
2026-04-21T00:01:00Z,3.556,CNBC
2026-04-21T00:05:00Z,3.557,CNBC
2026-04-21T00:08:00Z,3.559,CNBC
2026-04-21T00:09:00Z,3.559,CNBC
2026-04-21T00:15:00Z,3.557,CNBC
2026-04-21T00:18:00Z,3.556,CNBC
2026-04-21T00:20:00Z,3.555,CNBC
2026-04-21T00:22:00Z,3.553,CNBC
2026-04-21T00:23:00Z,3.555,CNBC
2026-04-21T00:24:00Z,3.556,CNBC
2026-04-21T00:25:00Z,3.556,CNBC
2026-04-21T00:26:00Z,3.558,CNBC
2026-04-21T00:27:00Z,3.557,CNBC
2026-04-21T00:29:00Z,3.558,CNBC
2026-04-21T00:30:00Z,3.557,CNBC
2026-04-21T00:32:00Z,3.554,CNBC
2026-04-21T00:33:00Z,3.555,CNBC
2026-04-21T00:34:00Z,3.55,CNBC
2026-04-21T00:35:00Z,3.553,CNBC
2026-04-21T00:36:00Z,3.551,CNBC
2026-04-21T00:37:00Z,3.55,CNBC
2026-04-21T00:39:00Z,3.549,CNBC
2026-04-21T00:42:00Z,3.551,CNBC
2026-04-21T00:46:00Z,3.554,CNBC
2026-04-21T00:47:00Z,3.556,CNBC
2026-04-21T00:49:00Z,3.553,CNBC
2026-04-21T00:50:00Z,3.556,CNBC
2026-04-21T00:55:00Z,3.557,CNBC
2026-04-21T00:56:00Z,3.557,CNBC
2026-04-21T00:58:00Z,3.558,CNBC
2026-04-21T00:59:00Z,3.556,CNBC
2026-04-21T01:00:00Z,3.554,CNBC
2026-04-21T01:01:00Z,3.56,CNBC
2026-04-21T01:02:00Z,3.56,CNBC
2026-04-21T01:03:00Z,3.557,CNBC
2026-04-21T01:04:00Z,3.557,CNBC
2026-04-21T01:06:00Z,3.56,CNBC
2026-04-21T01:07:00Z,3.56,CNBC
2026-04-21T01:09:00Z,3.561,CNBC
2026-04-21T01:13:00Z,3.559,CNBC
2026-04-21T01:15:00Z,3.56,CNBC
2026-04-21T01:17:00Z,3.562,CNBC
2026-04-21T01:18:00Z,3.563,CNBC
2026-04-21T01:19:00Z,3.561,CNBC
2026-04-21T01:20:00Z,3.56,CNBC
2026-04-21T01:21:00Z,3.559,CNBC
2026-04-21T01:24:00Z,3.558,CNBC
2026-04-21T01:26:00Z,3.557,CNBC
2026-04-21T01:32:00Z,3.555,CNBC
2026-04-21T01:33:00Z,3.553,CNBC
2026-04-21T01:34:00Z,3.554,CNBC
2026-04-21T01:35:00Z,3.55,CNBC
2026-04-21T01:40:00Z,3.55,CNBC
2026-04-21T01:41:00Z,3.55,CNBC
2026-04-21T01:43:00Z,3.545,CNBC
2026-04-21T01:44:00Z,3.549,CNBC
2026-04-21T01:45:00Z,3.55,CNBC
2026-04-21T01:47:00Z,3.555,CNBC
2026-04-21T01:48:00Z,3.555,CNBC
2026-04-21T01:51:00Z,3.555,CNBC
2026-04-21T03:30:00Z,3.555,CNBC
2026-04-21T03:32:00Z,3.555,CNBC
2026-04-21T03:33:00Z,3.554,CNBC
2026-04-21T03:34:00Z,3.555,CNBC
2026-04-21T03:35:00Z,3.556,CNBC
2026-04-21T03:36:00Z,3.555,CNBC
2026-04-21T03:37:00Z,3.553,CNBC
2026-04-21T03:38:00Z,3.553,CNBC
2026-04-21T03:39:00Z,3.551,CNBC
2026-04-21T03:47:00Z,3.55,CNBC
2026-04-21T03:48:00Z,3.552,CNBC
2026-04-21T03:49:00Z,3.554,CNBC
2026-04-21T03:50:00Z,3.553,CNBC
2026-04-21T03:53:00Z,3.555,CNBC
2026-04-21T03:54:00Z,3.555,CNBC
2026-04-21T03:58:00Z,3.556,CNBC
2026-04-21T04:05:00Z,3.555,CNBC
2026-04-21T04:06:00Z,3.555,CNBC
2026-04-21T04:07:00Z,3.554,CNBC
2026-04-21T04:08:00Z,3.555,CNBC
2026-04-21T04:20:00Z,3.555,CNBC
2026-04-21T04:21:00Z,3.554,CNBC
2026-04-21T04:26:00Z,3.551,CNBC
2026-04-21T04:27:00Z,3.551,CNBC
2026-04-21T04:28:00Z,3.55,CNBC
2026-04-21T04:31:00Z,3.546,CNBC
2026-04-21T04:33:00Z,3.551,CNBC
2026-04-21T04:34:00Z,3.552,CNBC
2026-04-21T04:35:00Z,3.554,CNBC
2026-04-21T04:37:00Z,3.554,CNBC
2026-04-21T04:39:00Z,3.554,CNBC
2026-04-21T04:40:00Z,3.553,CNBC
2026-04-21T04:42:00Z,3.554,CNBC
2026-04-21T04:46:00Z,3.551,CNBC
2026-04-21T04:47:00Z,3.553,CNBC
2026-04-21T04:49:00Z,3.554,CNBC
2026-04-21T04:53:00Z,3.553,CNBC
2026-04-21T04:55:00Z,3.553,CNBC
2026-04-21T04:56:00Z,3.553,CNBC
2026-04-21T04:57:00Z,3.558,CNBC
2026-04-21T04:59:00Z,3.558,CNBC
2026-04-21T05:00:00Z,3.558,CNBC
2026-04-21T05:02:00Z,3.558,CNBC
2026-04-21T05:03:00Z,3.557,CNBC
2026-04-21T05:04:00Z,3.556,CNBC
2026-04-21T05:07:00Z,3.553,CNBC
2026-04-21T05:15:00Z,3.551,CNBC
2026-04-21T05:17:00Z,3.552,CNBC
2026-04-21T05:25:00Z,3.551,CNBC
2026-04-21T05:28:00Z,3.552,CNBC
2026-04-21T05:29:00Z,3.551,CNBC
2026-04-21T05:31:00Z,3.552,CNBC
2026-04-21T05:34:00Z,3.554,CNBC
2026-04-21T05:35:00Z,3.554,CNBC
2026-04-21T05:37:00Z,3.554,CNBC
2026-04-21T05:49:00Z,3.555,CNBC
2026-04-21T05:50:00Z,3.554,CNBC
2026-04-21T05:52:00Z,3.56,CNBC
2026-04-21T06:00:00Z,3.559,CNBC
2026-04-21T06:02:00Z,3.558,CNBC
2026-04-21T06:03:00Z,3.556,CNBC
2026-04-21T06:04:00Z,3.554,CNBC
2026-04-21T06:09:00Z,3.554,CNBC
2026-04-21T06:10:00Z,3.552,CNBC
2026-04-21T06:11:00Z,3.552,CNBC
2026-04-21T06:18:00Z,3.554,CNBC
2026-04-21T06:19:00Z,3.552,CNBC
2026-04-21T06:20:00Z,3.554,CNBC
2026-04-21T06:21:00Z,3.554,CNBC
2026-04-21T06:25:00Z,3.557,CNBC
2026-04-21T06:30:00Z,3.556,CNBC
2026-04-21T06:31:00Z,3.554,CNBC
2026-04-21T06:32:00Z,3.555,CNBC
2026-04-21T06:33:00Z,3.556,CNBC
2026-04-21T06:34:00Z,3.555,CNBC
2026-04-21T06:36:00Z,3.556,CNBC
2026-04-21T06:37:00Z,3.555,CNBC
2026-04-21T06:38:00Z,3.555,CNBC
2026-04-21T06:39:00Z,3.555,CNBC
2026-04-21T06:45:00Z,3.56,CNBC
2026-04-21T06:55:00Z,3.559,CNBC
2026-04-21T06:57:00Z,3.559,CNBC
2026-04-21T07:38:00Z,3.56,CNBC
2026-04-21T07:39:00Z,3.559,CNBC
2026-04-21T08:31:00Z,3.559,CNBC
2026-04-21T08:32:00Z,3.56,CNBC
2026-04-21T08:33:00Z,3.56,CNBC
2026-04-21T08:34:00Z,3.559,CNBC
2026-04-21T08:35:00Z,3.559,CNBC
2026-04-21T08:36:00Z,3.56,CNBC
2026-04-21T08:37:00Z,3.559,CNBC
2026-04-21T08:38:00Z,3.559,CNBC
2026-04-21T08:39:00Z,3.559,CNBC
2026-04-21T08:40:00Z,3.56,CNBC
2026-04-21T08:41:00Z,3.56,CNBC
2026-04-21T08:42:00Z,3.559,CNBC
2026-04-21T08:43:00Z,3.56,CNBC
2026-04-21T08:44:00Z,3.56,CNBC
2026-04-21T08:45:00Z,3.559,CNBC
2026-04-21T08:46:00Z,3.56,CNBC
2026-04-21T08:47:00Z,3.56,CNBC
2026-04-21T08:48:00Z,3.559,CNBC
2026-04-21T08:49:00Z,3.559,CNBC
2026-04-21T08:50:00Z,3.56,CNBC
2026-04-21T08:51:00Z,3.56,CNBC
2026-04-21T08:52:00Z,3.559,CNBC
2026-04-21T08:53:00Z,3.559,CNBC
2026-04-21T08:54:00Z,3.559,CNBC
2026-04-21T08:55:00Z,3.559,CNBC
2026-04-21T08:56:00Z,3.56,CNBC
2026-04-21T08:57:00Z,3.56,CNBC
2026-04-21T08:58:00Z,3.559,CNBC
2026-04-21T08:59:00Z,3.559,CNBC
2026-04-21T09:00:00Z,3.56,CNBC
2026-04-21T09:05:00Z,3.556,CNBC
2026-04-21T09:50:00Z,3.568,CNBC
2026-04-21T09:58:00Z,3.571,CNBC
2026-04-21T09:59:00Z,3.571,CNBC
2026-04-21T10:00:00Z,3.571,CNBC
2026-04-21T10:01:00Z,3.571,CNBC
2026-04-21T10:04:00Z,3.571,CNBC
2026-04-21T10:07:00Z,3.571,CNBC
2026-04-21T10:08:00Z,3.571,CNBC
2026-04-21T10:09:00Z,3.57,CNBC
2026-04-21T10:10:00Z,3.571,CNBC
2026-04-21T10:15:00Z,3.571,CNBC
2026-04-21T10:16:00Z,3.571,CNBC
2026-04-21T10:18:00Z,3.571,CNBC
2026-04-21T10:19:00Z,3.571,CNBC
2026-04-21T10:22:00Z,3.571,CNBC
2026-04-21T10:23:00Z,3.571,CNBC
2026-04-21T10:28:00Z,3.571,CNBC
2026-04-21T10:32:00Z,3.571,CNBC
2026-04-21T10:38:00Z,3.571,CNBC
2026-04-21T10:41:00Z,3.571,CNBC
2026-04-21T10:50:00Z,3.573,CNBC
2026-04-21T11:21:00Z,3.572,CNBC
2026-04-21T11:26:00Z,3.573,CNBC
2026-04-21T11:27:00Z,3.572,CNBC
2026-04-21T11:31:00Z,3.572,CNBC
2026-04-21T11:36:00Z,3.572,CNBC
