timestamp_utc,yield_pct,source
2026-03-29T23:30:00Z,4.966,CNBC
2026-03-29T23:31:00Z,4.962,CNBC
2026-03-29T23:32:00Z,4.962,CNBC
2026-03-29T23:33:00Z,4.961,CNBC
2026-03-29T23:34:00Z,4.962,CNBC
2026-03-29T23:40:00Z,4.963,CNBC
2026-03-29T23:45:00Z,4.962,CNBC
2026-03-29T23:46:00Z,4.965,CNBC
2026-03-29T23:47:00Z,4.96,CNBC
2026-03-29T23:48:00Z,4.96,CNBC
2026-03-29T23:49:00Z,4.959,CNBC
2026-03-29T23:50:00Z,4.957,CNBC
2026-03-29T23:51:00Z,4.955,CNBC
2026-03-29T23:52:00Z,4.956,CNBC
2026-03-29T23:53:00Z,4.956,CNBC
2026-03-29T23:54:00Z,4.957,CNBC
2026-03-29T23:55:00Z,4.956,CNBC
2026-03-29T23:56:00Z,4.956,CNBC
2026-03-29T23:59:00Z,4.957,CNBC
